sent_id	token_id	form	upos
73	5	kichikroq	ADJ
73	6	tabiat	NOUN
73	7	komplekslariga	NOUN
73	8	bo‘linadi	VERB
73	9	.	PUNCT
74	1	Janubiy+Amerikada	PROPN
74	2	419+mln	NUM
74	3	aholi	NOUN
74	4	yashaydi	VERB
74	5	2016-	NUM
74	6	yil	NOUN
74	7	.	PUNCT
75	1	1-	NUM
75	2	iyul	NOUN
75	3	,	PUNCT
75	4	ularning	PRON
75	5	tarkibi	NOUN
75	6	juda	ADV
75	7	murakkab	ADJ
75	8	.	PUNCT
76	1	Materikka	NOUN
76	2	kishilar	NOUN
76	3	Bundan	PRON
76	4	20+ming	NUM
76	5	yillar	NOUN
76	6	ilgari	ADV
76	7	Osiyodan	NOUN
76	8	kelgan	VERB
76	9	.	PUNCT
77	1	16-	NUM
77	2	asrda	NOUN
77	3	dastlab	ADV
77	4	ispanlar	NOUN
77	5	bilan	ADP
77	6	portugallar	NOUN
77	7	,	PUNCT
77	8	keyinchalik	ADV
77	9	Yevropa	PROPN
77	10	,	PUNCT
77	11	Osiyo	PROPN
77	12	va	CCONJ
77	13	Afrika	PROPN
77	14	mamlakatlaridan	NOUN
77	15	kelib	VERB
77	16	o‘rnashgan	VERB
77	17	.	PUNCT
78	1	Materikning	NOUN
78	2	shimoldan	NOUN
78	3	janubga	NOUN
78	4	uzoq	ADV
78	5	masofaga	NOUN
78	6	cho‘zilganligi	NOUN
78	7	iqlimning	NOUN
78	8	xilma-xil+bo‘lishiga	VERB
78	9	sabab+bo‘lgan	VERB
78	10	.	PUNCT
79	1	Iqlimning	NOUN
79	2	shakllanishida	VERB
79	3	Tinch	ADJ
79	4	,	PUNCT
79	5	Atlantika	PROPN
79	6	va	CCONJ
79	7	Shimoliy+Muz+okeanlari	NOUN
79	8	tomondan	ADP
79	9	esadigan	VERB
79	10	shamollar	NOUN
79	11	,	PUNCT
79	12	,	PUNCT
79	13	Kordiyera	NOUN
79	14	tog‘lari	NOUN
79	15	va	CCONJ
79	16	tekisliklarning	NOUN
79	17	mavjudligi	NOUN
79	18	katta	ADJ
79	19	ta’sir+etadi	VERB
79	20	.	PUNCT
80	1	Materik	NOUN
80	2	iqlimi	NOUN
80	3	va	CCONJ
80	4	relyefidagi	NOUN
80	5	farqlar	NOUN
80	6	tabiat	NOUN
80	7	zonalarining	NOUN
80	8	turlicha+bo‘lishiga	VERB
80	9	zamin	NOUN
80	10	yaratadi	VERB
80	11	.	PUNCT
81	1	Buyuk	ADJ
81	2	ko‘llardan	NOUN
81	3	shimoldagi	NOUN
81	4	tabiat	NOUN
81	5	zonalari	NOUN
81	6	kenglik	NOUN
81	7	bo‘yicha	ADP
81	8	tarkib+topgan	VERB
81	9	bo‘lsa	SCONJ
81	10	,	PUNCT
81	11	janubdagi	NOUN
81	12	tabiat	NOUN
81	13	zonalari	NOUN
81	14	deyarli	ADV
81	15	meridian	NOUN
81	16	yo‘nalishida	NOUN
81	17	joylashgan	VERB
81	18	.	PUNCT
82	1	O‘z	PRON
82	2	navbatida	NOUN
82	3	,	PUNCT
82	4	bu	PRON
82	5	o‘lkalar	NOUN
82	6	ko‘pgina	ADV
82	7	tabiiy	ADJ
82	8	geografik	ADJ
82	9	oblastlarga	NOUN
82	10	ajratilgan	VERB
82	11	.	PUNCT
83	1	Quyida	ADV
83	2	shulardan	PRON
83	3	ayrimlariga	ADJ
83	4	tavsif+beramiz	VERB
83	5	.	PUNCT
84	1	Shimoliy+Amerikaning	PROPN
84	2	aholisi	NOUN
84	3	578+mln	NUM
84	4	kishi	NOUN
84	5	2016-	NUM
84	6	y	SYM
84	7	.	PUNCT
85	1	,	PUNCT
86	1	1-	NUM
86	2	iyul	NOUN
86	3	,	PUNCT
86	4	Markaziy+Amerika	PROPN
86	5	bilan	ADP
86	6	.	PUNCT
87	1	Tubjoy	ADJ
87	2	aholisi	NOUN
87	3	indeyeslar	NOUN
87	4	,	PUNCT
87	5	eski	ADJ
87	6	moslar	NOUN
87	7	va	CCONJ
87	8	aleutlardir	NOUN
87	9	.	PUNCT
88	1	Geologik	ADJ
88	2	jihatdan	ADP
88	3	Yevrosiyo	NOUN
88	4	qadimgi	ADJ
88	5	mustahkam	ADJ
88	6	platformalardan	NOUN
88	7	va	CCONJ
88	8	ularni	PRON
88	9	tutashtiruvchi	NOUN
88	10	turli	ADJ
88	11	yoshdagi	NOUN
88	12	burmali	ADJ
88	13	mintaqalardan	NOUN
88	14	tashkil+topgan	VERB
88	15	.	PUNCT
89	1	Materik	NOUN
89	2	iqlimining	NOUN
89	3	xususiyatlari	NOUN
89	4	,	PUNCT
89	5	avvalo	MOD
89	6	,	PUNCT
89	7	Yevrosiyo	NOUN
89	8	hududining	NOUN
89	9	shimoldan	NOUN
89	10	janubga	NOUN
89	11	va	CCONJ
89	12	g‘arbdan	NOUN
89	13	sharqqa	NOUN
89	14	Okeanlardan	NOUN
89	15	keladigan	VERB
89	16	havo	NOUN
89	17	massalariga	NOUN
89	18	va	CCONJ
89	19	relyefiga	NOUN
89	20	bog‘liq	ADJ
89	21	.	PUNCT
90	1	Materikning	NOUN
90	2	shimoldan	NOUN
90	3	janubga	NOUN
90	4	katta	ADJ
90	5	masofaga	NOUN
90	6	cho‘zilganligi	NOUN
90	7	tufayli	ADP
90	8	uning	PRON
90	9	iqlim	NOUN
90	10	sharoiti	NOUN
90	11	juda	ADV
90	12	ham	PART
90	13	xilma-xil	ADJ
90	14	.	PUNCT
91	1	Sovuq	ADJ
91	2	iqlim	NOUN
91	3	mintaqalariga	NOUN
91	4	arktika	ADJ
91	5	va	CCONJ
91	6	subarktika	ADJ
91	7	iqlim	NOUN
91	8	mintaqalari	NOUN
91	9	kiradi	VERB
91	10	.	PUNCT
92	1	Yevrosiyoning	PROPN
92	2	issiq	ADJ
92	3	iqlim	NOUN
92	4	mintaqalari	NOUN
92	5	subtropik	ADJ
92	6	,	PUNCT
92	7	tropik	ADJ
92	8	,	PUNCT
92	9	subekvatorial	ADJ
92	10	ikkitadan	NUM
92	11	va	CCONJ
92	12	ekvatorial	ADJ
92	13	iqlim	NOUN
92	14	mintaqalaridan	NOUN
92	15	iborat	VERB
92	16	.	PUNCT
93	1	Subtropik	ADJ
93	2	iqlim	NOUN
93	3	mintaqasi	NOUN
93	4	materikning	NOUN
93	5	g‘arbidagi	NOUN
93	6	Pireney	NOUN
93	7	yarimorolidan	NOUN
93	8	Tinch+okean	NOUN
93	9	sohiligacha	NOUN
93	10	bo‘lgan	VERB
93	11	qismini	NOUN
93	12	egallaydi	VERB
93	13	.	PUNCT
94	1	Yerusti	NOUN
94	2	suvlari	NOUN
94	3	daryo	NOUN
94	4	,	PUNCT
94	5	ko‘l	NOUN
94	6	va	CCONJ
94	7	muzliklar	NOUN
94	8	,	PUNCT
94	9	suv	NOUN
94	10	omborlari	NOUN
94	11	va	CCONJ
94	12	kanallardan	NOUN
94	13	tashkil+topgan	VERB
94	14	.	PUNCT
95	1	Arktika	NOUN
95	2	mintaqasida	NOUN
95	3	bitta	NUM
95	4	tabiat	NOUN
95	5	zonasi	NOUN
95	6	—	PUNCT
95	7	Arktika	NOUN
95	8	sahrolari	NOUN
95	9	mavjud	MOD
95	10	.	PUNCT
96	1	Arktika	NOUN
96	2	sahrolarida	NOUN
96	3	havo	NOUN
96	4	sovuq	ADJ
96	5	va	CCONJ
96	6	past	ADJ
96	7	haroratli	ADJ
96	8	davr	NOUN
96	9	uzoq	ADV
96	10	davom+etadi	VERB
96	11	.	PUNCT
97	1	Yog‘in	NOUN
97	2	qor	NOUN
97	3	holatida	NOUN
97	4	yog‘adi	VERB
97	5	.	PUNCT
98	1	Yevrosiyo	NOUN
98	2	hududining	NOUN
98	3	deyarli	ADV
98	4	yarmi	NUM
98	5	tog‘lardan	NOUN
98	6	iborat	VERB
98	7	.	PUNCT
99	1	Tog‘lardagi	NOUN
99	2	balandlik	NOUN
99	3	mintaqalarining	NOUN
99	4	soni	NOUN
99	5	va	CCONJ
99	6	turi	NOUN
99	7	ularning	PRON
99	8	geografik	ADJ
99	9	o‘rniga	NOUN
99	10	,	PUNCT
99	11	balandligiga	NOUN
99	12	,	PUNCT
99	13	yo‘nalishisha	VERB
99	14	,	PUNCT
99	15	havo	NOUN
99	16	oqimlariga	NOUN
99	17	ro‘para+kelishiga	VERB
99	18	bog‘liq	ADJ
99	19	.	PUNCT
100	1	Yevrosiyoda	NOUN
100	2	2016-	NUM
100	3	yil	NOUN
100	4	1-	NUM
100	5	iyul	NOUN
100	6	hisobi	NOUN
100	7	bo‘yicha	ADP
100	8	5+mlrd+177+mln	NUM
100	9	kishi	NOUN
100	10	yashaydi	VERB
100	11	Yevropada	PROPN
100	12	740+mln	NUM
100	13	,	PUNCT
101	1	Osiyoda	PROPN
101	2	4+mlrd+437+mln	NUM
101	3	.	PUNCT
102	1	Bu	PRON
102	2	Dunyo	NOUN
102	3	aholisining	NOUN
102	4	asosiy	ADJ
102	5	qismini	NOUN
102	6	tashkil+etadi	VERB
102	7	.	PUNCT
103	1	Yevrosiyo	NOUN
103	2	hududi	NOUN
103	3	qadimdan	NOUN
103	4	aholi	NOUN
103	5	yashab+kelgan	VERB
103	6	sivilizatsiya	NOUN
103	7	markazlaridan	NOUN
103	8	hisoblanadi	AUX
103	9	.	PUNCT
104	1	O‘rta+dengiz	NOUN
104	2	sohillaridagi	NOUN
104	3	qadimiy	ADJ
104	4	subtropik	ADJ
104	5	o‘rmonlar	NOUN
104	6	inson	NOUN
104	7	xo‘jalik	NOUN
104	8	faoliyati	NOUN
104	9	tufayli	ADP
104	10	kesib+yuborildi	VERB
104	11	.	PUNCT
105	1	Yevrosiyo	NOUN
105	2	materigining	NOUN
105	3	kattaligi	NOUN
105	4	va	CCONJ
105	5	geografik	ADJ
105	6	o‘rni	NOUN
105	7	materik	NOUN
105	8	tabiatining	NOUN
105	9	xilma-xilligiga	NOUN
105	10	sabab+bo‘lgan	VERB
105	11	.	PUNCT
106	1	Materik	NOUN
106	2	tabiatining	NOUN
106	3	xilma-xilligi	NOUN
106	4	uning	PRON
106	5	hududiy	ADJ
106	6	bo‘linishiga	VERB
106	7	asos+bo‘ladi	VERB
106	8	.	PUNCT
107	1	Yevrosiyo	NOUN
107	2	materigi	NOUN
107	3	tarixiy	ADJ
107	4	geologik	ADJ
107	5	rivojlanishi	VERB
107	6	va	CCONJ
107	7	tabiatining	NOUN
107	8	xilma-xilligiga	NOUN
107	9	ko‘ra	ADP
107	10	ikkita	NUM
107	11	—	PUNCT
107	12	Yevropa	PROPN
107	13	va	CCONJ
107	14	Osiyo+qit’alariga	NOUN
107	15	ajratilgan	VERB
107	16	.	PUNCT
108	1	Yevropa+qit’asi	NOUN
108	2	tabiatini	NOUN
108	3	o‘rgangan	VERB
108	4	tadqiqotchilar	NOUN
108	5	ham	PART
108	6	uni	PRON
108	7	ko‘plab	ADV
108	8	kichik	ADJ
108	9	tabiiy	ADJ
108	10	georgafik	ADJ
108	11	o‘lkalarga	NOUN
108	12	ajratishgan	VERB
108	13	.	PUNCT
109	1	Sharqiy+Yevropa	NOUN
109	2	tekisligi	NOUN
109	3	Yevrosiyoda	NOUN
109	4	eng	ADV
109	5	yirik	ADJ
109	6	tabiiy	ADJ
109	7	geografik	ADJ
109	8	o‘lkalardan	NOUN
109	9	,	PUNCT
109	10	uning	PRON
109	11	maydoni	NOUN
109	12	4+mln	NUM
109	13	kv	NOUN
109	14	km	SYM
109	15	teng	ADJ
109	16	.	PUNCT
110	1	Bu	PRON
110	2	tekislik	NOUN
110	3	Yevropaning	NOUN
110	4	Sharqiy	ADJ
110	5	qismida	NOUN
110	6	joylashgan	VERB
110	7	.	PUNCT
111	1	G‘arbiy+Sibirga	NOUN
111	2	shu	PRON
111	3	nomdagi	NOUN
111	4	pasttekislik	NOUN
111	5	va	CCONJ
111	6	Kara+dengizidagi	NOUN
111	7	qancha	PRON
111	8	kichikroq	ADJ
111	9	orollar	NOUN
111	10	kiradi	VERB
111	11	.	PUNCT
112	1	U	PRON
112	2	shimoldan	NOUN
112	3	janubga	NOUN
112	4	2+500	NUM
112	5	km	SYM
112	6	,	PUNCT
112	7	g‘arbdan	NOUN
112	8	sharqqa	NOUN
112	9	1+900	NUM
112	10	km	SYM
112	11	cho‘zilgan	VERB
112	12	.	PUNCT
113	1	Markaziy+Osiyo	PROPN
113	2	tabiiy	ADJ
113	3	geografik	ADJ
113	4	o‘lkasi	NOUN
113	5	Osiyoning	NOUN
113	6	markaziy	ADJ
113	7	qismini	NOUN
113	8	egallaydi	VERB
113	9	.	PUNCT
114	1	Bu	PRON
114	2	o‘lkada	NOUN
114	3	Xitoy	PROPN
114	4	va	CCONJ
114	5	Mongoliya	NOUN
114	6	hududidagi	NOUN
114	7	tog‘	NOUN
114	8	va	CCONJ
114	9	cho‘llar	NOUN
114	10	joylashgan	VERB
114	11	.	PUNCT
115	1	Sharqiy+Osiyo	PROPN
115	2	Xitoy	PROPN
115	3	davlatining	NOUN
115	4	Sharqiy	ADJ
115	5	qismini	NOUN
115	6	,	PUNCT
115	7	Koreya	NOUN
115	8	yarimorolini	NOUN
115	9	,	PUNCT
115	10	Yapon+orollarini	NOUN
115	11	egallaydi	VERB
115	12	.	PUNCT
116	1	Bu	PRON
116	2	o‘lka	NOUN
116	3	shimoldan	NOUN
116	4	janubga	NOUN
116	5	dengiz	NOUN
116	6	sohillari	NOUN
116	7	kilometrga	NOUN
116	8	cho‘zilgan	VERB
116	9	.	PUNCT
117	1	Janubiy+Osiyo	PROPN
117	2	Yevrosiyoning	PROPN
117	3	janubida	NOUN
117	4	joylashgan	VERB
117	5	.	PUNCT
118	1	Old+Osiyo	NOUN
118	2	o‘lkasi	NOUN
118	3	Kichik+Osiyo	PROPN
118	4	yarimoroli	NOUN
118	5	,	PUNCT
118	6	Armaniston	NOUN
118	7	va	CCONJ
118	8	Eron	PROPN
118	9	tog‘liklari	NOUN
118	10	o‘z	PRON
118	11	ichiga	NOUN
118	12	oladi	VERB
118	13	.	PUNCT
119	1	Bu	PRON
119	2	o‘lka	NOUN
119	3	shimolda	NOUN
119	4	Sharqiy+Yevropa	NOUN
119	5	,	PUNCT
119	6	sharqda	NOUN
119	7	O‘rta+Osiyo	NOUN
119	8	,	PUNCT
119	9	janubi+sharqda	NOUN
119	10	Janubiy+Osiyo	PROPN
119	11	,	PUNCT
119	12	janubda	NOUN
119	13	Janubi+g‘arbiy+Osiyo	PROPN
119	14	o‘lkalari	NOUN
119	15	bilan	ADP
119	16	chegaralanadi	VERB
119	17	.	PUNCT
120	1	Darslik	NOUN
120	2	va	CCONJ
120	3	6-	NUM
120	4	sinf	NOUN
120	5	atlasidagi	NOUN
120	6	xaritalar	NOUN
120	7	asosida	ADP
120	8	o‘z	PRON
120	9	bilimingizni	NOUN
120	10	sinab+ko‘ring	VERB
120	11	va	CCONJ
120	12	baholang	VERB
120	13	.	PUNCT
121	1	Buning	PRON
121	2	uchun	ADP
121	3	barcha	PRON
121	4	paragraflardagi	NOUN
121	5	atama	NOUN
121	6	,	PUNCT
121	7	va	CCONJ
121	8	nomlar	NOUN
121	9	,	PUNCT
121	10	nazorat	NOUN
121	11	uchun	ADP
121	12	savollarga	NOUN
121	13	bergan	VERB
121	14	javoblaringizni	NOUN
121	15	va	CCONJ
121	16	takrorlang	NOUN
121	17	.	PUNCT
122	1	Sonli	ADJ
122	2	ifodalar	NOUN
122	3	Algebraning	NOUN
122	4	asosiy	ADJ
122	5	masalasi	NOUN
122	6	algebraik	ADJ
122	7	ifodalar	NOUN
122	8	ustida	ADP
122	9	matematik	ADJ
122	10	amallarni	NOUN
122	11	o‘rganishdir	VERB
122	12	.	PUNCT
123	1	Sonli	ADJ
123	2	ifoda	NOUN
123	3	sonlardan	NOUN
123	4	tuzilib	VERB
123	5	,	PUNCT
123	6	amallar	NOUN
123	7	belgilari	NOUN
123	8	bilan	ADP
123	9	birlashtirilgan	VERB
123	10	yozuv	NOUN
123	11	ekanligini	NOUN
123	12	eslatib+o‘tamiz	VERB
123	13	.	PUNCT
124	1	Ba’zan	ADV
124	2	sonli	ADJ
124	3	ifodada	NOUN
124	4	sonlar	NOUN
124	5	va	CCONJ
124	6	amallar	NOUN
124	7	belgilaridan	NOUN
124	8	tashqari	ADP
124	9	amallarning	NOUN
124	10	ma’lum	ADJ
124	11	tartibda	NOUN
124	12	bajarilishini	VERB
124	13	ko‘rsatuvchi	NOUN
124	14	qavslardan	NOUN
124	15	foydalaniladi	VERB
124	16	.	PUNCT
125	1	Masalan	MOD
125	2	,	PUNCT
125	3	1	NUM
125	4	sonli	ADJ
125	5	ifodaning	NOUN
125	6	qiymatini	NOUN
125	7	hisoblashda	VERB
125	8	avval	ADV
125	9	qavs	NOUN
125	10	ichidagi	NOUN
125	11	qo‘shish	VERB
125	12	amali	NOUN
125	13	,	PUNCT
125	14	keyin	ADP
125	15	ko‘paytirish	VERB
125	16	amali	NOUN
125	17	bajariladi	VERB
125	18	.	PUNCT
126	1	Algebraik	ADJ
126	2	ifodalar	NOUN
126	3	Ko‘pgina	ADV
126	4	amaliy	ADJ
126	5	masalalarni	NOUN
126	6	yechishda	VERB
126	7	sonlarni	NOUN
126	8	belgilash	VERB
126	9	uchun	ADP
126	10	harflardan	NOUN
126	11	foydalanish	VERB
126	12	qulaydir	ADJ
126	13	.	PUNCT
127	1	Arifmetik	ADJ
127	2	amallarning	NOUN
127	3	xossalari	NOUN
127	4	Sonlar	NOUN
127	5	ustidagi	ADP
127	6	bu	PRON
127	7	amallarning	NOUN
127	8	xossalarini	NOUN
127	9	qisqacha	ADJ
127	10	formulalar	NOUN
127	11	ko‘rinishida	VERB
127	12	yozamiz	VERB
127	13	.	PUNCT
128	1	Amallarning	NOUN
128	2	asosiy	ADJ
128	3	xossalari	NOUN
128	4	,	PUNCT
128	5	odatda	ADV
128	6	,	PUNCT
128	7	qonunlar	NOUN
128	8	deb	SCONJ
128	9	ataladi	VERB
128	10	.	PUNCT
129	1	Qonunlardan	NOUN
129	2	foydalanib	VERB
129	3	,	PUNCT
129	4	amallarning	NOUN
129	5	boshqa	ADJ
129	6	xossalarini	NOUN
129	7	ham	PART
129	8	asoslash	VERB
129	9	mumkin	AUX
129	10	.	PUNCT
130	1	Qavslarni	NOUN
130	2	ochish	VERB
130	3	qoidalari	NOUN
130	4	Avtomobilning	NOUN
130	5	harakat	NOUN
130	6	tezligi	NOUN
130	7	ikki	NUM
130	8	marta	NOUN
130	9	ortishi	VERB
130	10	bilan	ADP
130	11	uning	PRON
130	12	tormozlanish	VERB
130	13	yo‘lining	NOUN
130	14	to‘rt	NUM
130	15	marta	NOUN
130	16	ortishi	VERB
130	17	ma’lum	ADJ
130	18	.	PUNCT
131	1	Tenglama	NOUN
131	2	va	CCONJ
131	3	uning	PRON
131	4	yechimlari	NOUN
131	5	Harf	NOUN
131	6	bilan	ADP
131	7	belgilangan	VERB
131	8	noma’lum	ADJ
131	9	son	NOUN
131	10	qatnashgan	VERB
131	11	tenglik	NOUN
131	12	tenglama	NOUN
131	13	deyiladi	VERB
131	14	.	PUNCT
132	1	Tenglik	NOUN
132	2	belgisidan	NOUN
132	3	chap	ADJ
132	4	va	CCONJ
132	5	o‘ngda	ADJ
132	6	turgan	VERB
132	7	ifodalar	NOUN
132	8	tenglamaning	NOUN
132	9	chap	ADJ
132	10	va	CCONJ
132	11	o‘ng	ADJ
132	12	qismlari	NOUN
132	13	deyiladi	VERB
132	14	.	PUNCT
133	1	Tenglamaning	NOUN
133	2	ildizi	NOUN
133	3	deb	SCONJ
133	4	,	PUNCT
133	5	noma’lumning	ADJ
133	6	shu	PRON
133	7	tenglamani	NOUN
133	8	to‘g‘ri	ADJ
133	9	tenglikka	NOUN
133	10	aylantiradigan	VERB
133	11	qiymatiga	NOUN
133	12	aytiladi	VERB
133	13	.	PUNCT
134	1	Bir	NUM
134	2	noma’lumli	ADJ
134	3	birinchi	NUM
134	4	darajali	ADJ
134	5	tenglamalarni	NOUN
134	6	yechish	VERB
134	7	.	PUNCT
135	1	1-	NUM
135	2	xossa	NOUN
135	3	.	PUNCT
136	1	Tenglamaning	NOUN
136	2	istalgan	VERB
136	3	hadi	NOUN
136	4	ishorasini	NOUN
136	5	qarama-qarshisiga	ADV
136	6	o‘zgartirib	VERB
136	7	,	PUNCT
136	8	uning	PRON
136	9	bir	NUM
136	10	qismidan	NOUN
136	11	ikkinchi	NUM
136	12	qismiga	NOUN
136	13	o‘tkazish	VERB
136	14	mumkin	AUX
136	15	.	PUNCT
137	1	Tenglamaning	NOUN
137	2	ikkala	NUM
137	3	qismini	NOUN
137	4	nolga	NUM
137	5	teng+bo‘lmagan	VERB
137	6	bir+xil	ADV
137	7	songa	NOUN
137	8	ko‘paytirish	VERB
137	9	yoki	CCONJ
137	10	bo‘lish	VERB
137	11	mumkin	AUX
137	12	.	PUNCT
138	1	Tenglamaning	NOUN
138	2	ikkala	NUM
138	3	qismini	NOUN
138	4	noma’lum	ADJ
138	5	oldida	ADP
138	6	turgan	VERB
138	7	koeffitsiyentga	NOUN
138	8	agar	SCONJ
138	9	u	PRON
138	10	nolga	NUM
138	11	teng+bo‘lmasa	VERB
138	12	bo‘lish	VERB
138	13	kerak	AUX
138	14	.	PUNCT
139	1	Masalalarni	NOUN
139	2	tenglamalar	NOUN
139	3	yordamida	NOUN
139	4	yechish	VERB
139	5	.	PUNCT
140	1	Bunda	PRON
140	2	masalani	NOUN
140	3	yechish	VERB
140	4	,	PUNCT
140	5	odatda	ADV
140	6	,	PUNCT
140	7	ikki	NUM
140	8	bosqichdan	NOUN
140	9	iborat+bo‘ladi	VERB
140	10	.	PUNCT
141	1	Masalaning	NOUN
141	2	sharti	NOUN
141	3	bo‘yicha	ADP
141	4	tenglama	NOUN
141	5	tuzish	VERB
141	6	;	PUNCT
141	7	hosil+bo‘lgan	VERB
141	8	tenglamani	NOUN
141	9	yechish	VERB
141	10	.	PUNCT
142	1	Bitta	NUM
142	2	masalani	NOUN
142	3	hal+qilish	VERB
142	4	uchun	ADP
142	5	turli	ADJ
142	6	tenglama	NOUN
142	7	,	PUNCT
142	8	turli	ADJ
142	9	matematik	ADJ
142	10	model	NOUN
142	11	tuzish	VERB
142	12	mumkin	AUX
142	13	.	PUNCT
143	1	Ariqning	NOUN
143	2	uzunligi	NOUN
143	3	km	SYM
143	4	.	PUNCT
144	1	Maydonning	NOUN
144	2	bo‘yini	NOUN
144	3	toping	VERB
144	4	.	PUNCT
145	1	Natural	ADJ
145	2	ko‘rsatkichli	ADJ
145	3	daraja	NOUN
145	4	Teng	ADJ
145	5	sonlarni	NOUN
145	6	qo‘shishni	VERB
145	7	ko‘paytirish	VERB
145	8	bilan	ADP
145	9	almashtirish	VERB
145	10	mumkin	AUX
145	11	.	PUNCT
146	1	Tomonining	NOUN
146	2	uzunligi	NOUN
146	3	5	NUM
146	4	birlikka	NOUN
146	5	teng	ADJ
146	6	kvadratni	NOUN
146	7	qaraylik	VERB
146	8	.	PUNCT
147	1	U	PRON
147	2	5·5=25ta	NUM
147	3	birlik	NOUN
147	4	kvadratdan	NOUN
147	5	iborat	VERB
147	6	.	PUNCT
148	1	Natural	ADJ
148	2	ko‘rsatkichli	ADJ
148	3	darajaning	NOUN
148	4	xossalari	NOUN
148	5	Bir+xil	ADJ
148	6	asosli	ADJ
148	7	darajalarni	NOUN
148	8	ko‘paytirishda	VERB
148	9	asos	NOUN
148	10	o‘zgarmasdan	VERB
148	11	qoladi	VERB
148	12	,	PUNCT
148	13	daraja	NOUN
148	14	ko‘rsatkichlari	NOUN
148	15	esa	CCONJ
148	16	qo‘shiladi	VERB
148	17	.	PUNCT
149	1	Darajani	NOUN
149	2	darajaga	NOUN
149	3	ko‘tarishda	VERB
149	4	asos	NOUN
149	5	o‘zgarmasdan	VERB
149	6	qoladi	VERB
149	7	,	PUNCT
149	8	daraja	NOUN
149	9	ko‘rsatkichlar	NOUN
149	10	esa	CCONJ
149	11	o‘zaro	ADV
149	12	ko‘paytiriladi	VERB
149	13	.	PUNCT
150	1	Ko‘paytmani	NOUN
150	2	darajaga	NOUN
150	3	ko‘tarishda	VERB
150	4	har+bir	PRON
150	5	ko‘paytuvchi	NOUN
150	6	shu	PRON
150	7	darajaga	NOUN
150	8	ko‘tariladi	VERB
150	9	.	PUNCT
151	1	Quyoshning	NOUN
151	2	massasi	NOUN
151	3	2·1030+kg	NOUN
151	4	.	PUNCT
152	1	Yerning	NOUN
152	2	massasi	NOUN
152	3	Quyoshning	NOUN
152	4	massasidan	NOUN
152	5	necha	PRON
152	6	marta	NOUN
152	7	kam	ADV
152	8	?	PUNCT
153	1	Birhad	NOUN
153	2	va	CCONJ
153	3	uning	PRON
153	4	standart	ADJ
153	5	shakli	NOUN
153	6	Raqamlar	NOUN
153	7	bilan	ADP
153	8	yozilgan	VERB
153	9	ko‘paytuvchilar	NOUN
153	10	sonli	ADJ
153	11	ko‘paytuvchilar	NOUN
153	12	,	PUNCT
153	13	harflar	NOUN
153	14	bilan	ADP
153	15	belgilangan	VERB
153	16	ko‘paytuvchilar	NOUN
153	17	esa	CCONJ
153	18	harfiy	ADJ
153	19	ko‘paytuvchilar	NOUN
153	20	deyiladi	VERB
153	21	.	PUNCT
154	1	Sonli	ADJ
154	2	va	CCONJ
154	3	harfiy	ADJ
154	4	ko‘paytuvchilar	NOUN
154	5	ko‘paytmasidan	NOUN
154	6	iborat	VERB
154	7	algebraik	ADJ
154	8	ifoda	NOUN
154	9	birhad	NOUN
154	10	deyiladi	VERB
154	11	.	PUNCT
155	1	Har+qanday	PRON
155	2	birhadni	NOUN
155	3	standart	ADJ
155	4	shaklda	NOUN
155	5	yozish	VERB
155	6	mumkin	AUX
155	7	.	PUNCT
156	1	Buning	PRON
156	2	uchun	ADP
156	3	barcha	PRON
156	4	son	NOUN
156	5	ko‘paytuvchilarni	NOUN
156	6	o‘zaro	ADV
156	7	ko‘paytirish	VERB
156	8	va	CCONJ
156	9	ularning	PRON
156	10	ko‘paytmasini	NOUN
156	11	birinchi	NUM
156	12	o‘ringa	NOUN
156	13	yozish	VERB
156	14	kerak	AUX
156	15	.	PUNCT
157	1	So‘ngra	ADV
157	2	bir+xil	ADV
157	3	harfiy	ADJ
157	4	ko‘paytuvchilar	NOUN
157	5	ko‘paytmasini	NOUN
157	6	daraja	NOUN
157	7	shaklida	NOUN
157	8	yozish	VERB
157	9	kerak	AUX
157	10	.	PUNCT
158	1	Harfiy	ADJ
158	2	ko‘paytuvchilar	NOUN
158	3	ko‘pincha	ADV
158	4	,	PUNCT
158	5	shart+bo‘lmasa	VERB
158	6	ham	PART
158	7	,	PUNCT
158	8	alifbo	NOUN
158	9	tartibida	NOUN
158	10	joylashtiriladi	VERB
158	11	.	PUNCT
159	1	Standart	ADJ
159	2	shaklda	NOUN
159	3	yozilgan	VERB
159	4	birhadning	NOUN
159	5	son	NOUN
159	6	ko‘paytuvchisini	NOUN
159	7	shu	PRON
159	8	birhadning	NOUN
159	9	koeffitsiyenti	NOUN
159	10	deyiladi	VERB
159	11	.	PUNCT
160	1	Birhadlarni	NOUN
160	2	ko‘paytirish	VERB
160	3	.	PUNCT
161	1	Ko‘phadlar	NOUN
161	2	O‘xshash	ADJ
161	3	hadlarni	NOUN
161	4	ixchamlash	VERB
161	5	xossa	NOUN
161	6	.	PUNCT
162	1	Tenglamaning	NOUN
162	2	istalgan	VERB
162	3	hadi	NOUN
162	4	ishorasini	NOUN
162	5	qarama-qarshisiga	ADV
162	6	o‘zgartirib	VERB
162	7	,	PUNCT
162	8	uning	PRON
162	9	bir	NUM
162	10	qismidan	NOUN
162	11	ikkinchi	NUM
162	12	qismiga	NOUN
